artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userAgent,userId
Sondre Lerche,Logged In,Kate,F,29,Harrell,215.71873,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Modern Nature,200,2018-11-15 16:06:57.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Cecilia,Logged In,Lily,F,1,Burns,157.77913999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540621059796,554,Ultimo Baile,200,2018-11-15 16:08:16.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",32
Air,Logged In,Avery,F,96,Watkins,258.58567,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,Mayfair Song,200,2018-11-15 16:10:05.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Five Iron Frenzy,Logged In,Kate,F,30,Harrell,236.09423999999999,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Canada,200,2018-11-15 16:10:32.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Kings Of Convenience,Logged In,Lily,F,2,Burns,245.02812000000003,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540621059796,554,Riot On An Empty Street,200,2018-11-15 16:10:53.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",32
,Logged Out,,,0,,,paid,,GET,Home,0,621,,200,2018-11-15 16:12:15.796,,0
,Logged Out,,,1,,,paid,,PUT,Login,0,621,,307,2018-11-15 16:12:16.796,,0
Rhonda Vincent,Logged In,Avery,F,97,Watkins,142.78485,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,You're In My Heart,200,2018-11-15 16:14:23.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Soulwax,Logged In,Kate,F,31,Harrell,277.002,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,E Talking,200,2018-11-15 16:14:28.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Red,Logged In,Lily,F,3,Burns,227.52607999999998,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540621059796,554,Mystery of You,200,2018-11-15 16:14:58.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",32
Sugababes,Logged In,Avery,F,98,Watkins,275.93098,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,Overload,200,2018-11-15 16:16:45.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Eminem / Dr. Dre,Logged In,Lily,F,4,Burns,309.83791,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540621059796,554,Say What You Say,200,2018-11-15 16:18:45.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",32
Michael Jackson,Logged In,Kate,F,32,Harrell,278.282,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Scream,200,2018-11-15 16:19:05.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
,Logged In,Chloe,F,2,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",GET,Home,1540940782796,621,,200,2018-11-15 16:19:32.796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Dominique A,Logged In,Avery,F,99,Watkins,153.20771000000002,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,Le Courage Des Oiseaux,200,2018-11-15 16:21:20.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Linkin Park,Logged In,Kate,F,33,Harrell,259.86567,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,My December,200,2018-11-15 16:23:43.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Five Iron Frenzy,Logged In,Avery,F,100,Watkins,236.09423999999999,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,Canada,200,2018-11-15 16:23:53.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Dear Nora,Logged In,Avery,F,101,Watkins,59.663219999999995,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,Give Me Some Of Yr Love,200,2018-11-15 16:27:49.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
The Police,Logged In,Kate,F,34,Harrell,290.24608,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Message In A Bottle,200,2018-11-15 16:28:02.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Cocoon,Logged In,Avery,F,102,Watkins,159.97342,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,Microwave,200,2018-11-15 16:28:48.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Coldplay,Logged In,Celeste,F,0,Williams,349.93587,free,"Klamath Falls, OR",PUT,NextSong,1541077528796,485,A Rush Of Blood To The Head,200,2018-11-15 16:30:00.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",53
Peter And Gordon,Logged In,Maia,F,0,Burke,161.14893,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540676534796,526,A World Without Love,200,2018-11-15 16:31:17.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",51
Gotye,Logged In,Avery,F,103,Watkins,360.33261,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,Coming Back,200,2018-11-15 16:31:27.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Maps,Logged In,Kate,F,35,Harrell,255.9473,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,To The Sky,200,2018-11-15 16:32:52.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Joshua Radin,Logged In,Maia,F,1,Burke,169.32526000000001,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540676534796,526,I'd Rather Be With You,200,2018-11-15 16:33:58.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",51
D'Angelo,Logged In,Chloe,F,3,Cuevas,344.94649,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796,621,When We Get By,200,2018-11-15 16:34:18.796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Blockhead,Logged In,Celeste,F,1,Williams,289.56689,free,"Klamath Falls, OR",PUT,NextSong,1541077528796,485,The Music Scene,200,2018-11-15 16:35:49.796,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",53
Nine Inch Nails,Logged In,Ayla,F,0,Johnson,300.64281,free,"Santa Rosa, CA",PUT,NextSong,1540880381796,588,Terrible Lie,200,2018-11-15 16:36:45.796,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",63
La Roux,Logged In,Maia,F,2,Burke,208.03873000000002,free,"Houston-The Woodlands-Sugar Land, TX",PUT,NextSong,1540676534796,526,Colourless Colour,200,2018-11-15 16:36:47.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",51
Lil Wayne / Shanell,Logged In,Kate,F,36,Harrell,216.81587000000002,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,American Star,200,2018-11-15 16:37:07.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
RÃÂ¶yksopp,Logged In,Avery,F,104,Watkins,300.14649,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,What Else Is There?,200,2018-11-15 16:37:27.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Jack's Mannequin,Logged In,Chloe,F,4,Cuevas,172.90403999999998,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796,621,Spinning (Album Version),200,2018-11-15 16:40:02.796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
FM Static,Logged In,Kate,F,37,Harrell,170.81423999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Definitely Maybe,200,2018-11-15 16:40:43.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Joy Division,Logged In,Avery,F,105,Watkins,209.03138,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,Disorder [2007 Re-mastered Album Version],200,2018-11-15 16:42:27.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
N.E.R.D.,Logged In,Chloe,F,5,Cuevas,259.23873,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796,621,Rock Star,200,2018-11-15 16:42:54.796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Mickie Krause,Logged In,Kate,F,38,Harrell,204.17261000000002,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Orange TrÃÂ¤gt Nur Die MÃÂ¼llabfuhr (Go West),200,2018-11-15 16:43:33.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Steadman,Logged In,Avery,F,106,Watkins,234.1873,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,Wave Goodbye (Real/Rhapsody Version),200,2018-11-15 16:45:56.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
The Like,Logged In,Kate,F,39,Harrell,245.68117999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,We Are Lost,200,2018-11-15 16:46:57.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Future Rock,Logged In,Chloe,F,6,Cuevas,239.90812000000003,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796,621,Gears,200,2018-11-15 16:47:13.796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
,Logged In,Harper,M,0,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1540685364796,404,,200,2018-11-15 16:48:11.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
The All-American Rejects,Logged In,Harper,M,1,Barrett,213.08036,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,Gives You Hell,200,2018-11-15 16:48:23.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Bruce Springsteen,Logged In,Avery,F,107,Watkins,270.54975,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,Born To Run,200,2018-11-15 16:49:50.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
OneRepublic,Logged In,Kate,F,40,Harrell,230.63465,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Say (All I Need),200,2018-11-15 16:51:02.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Owl City,Logged In,Chloe,F,7,Cuevas,133.74649,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796,621,Meteor Shower,200,2018-11-15 16:51:12.796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Justin Nozuka,Logged In,Harper,M,2,Barrett,215.64036000000002,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,I'm In Peace,200,2018-11-15 16:51:56.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Marina And The Diamonds,Logged In,Chloe,F,8,Cuevas,262.97424,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796,621,I Am Not a Robot,200,2018-11-15 16:53:25.796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
The Serendipity Singers,Logged In,Avery,F,108,Watkins,163.21261,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,Don't Let The Rain Come Down (Crooked Little Man),200,2018-11-15 16:54:20.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Haujobb,Logged In,Kate,F,41,Harrell,225.12281000000002,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Maternal Instinct,200,2018-11-15 16:54:52.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Cyndi Lauper,Logged In,Harper,M,3,Barrett,156.96934,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,My Baby Just Cares For Me,200,2018-11-15 16:55:31.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Usher featuring will.i.am,Logged In,Avery,F,109,Watkins,395.72853,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,OMG,200,2018-11-15 16:57:03.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Depeche Mode,Logged In,Chloe,F,9,Cuevas,397.42649,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796,621,Everything Counts (Live) (Single Version),200,2018-11-15 16:57:47.796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Red Hot Chili Peppers,Logged In,Harper,M,4,Barrett,240.32608,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,Especially In Michigan (Album Version),200,2018-11-15 16:58:07.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
3 Doors Down,Logged In,Kate,F,42,Harrell,233.74322,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Kryptonite,200,2018-11-15 16:58:37.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
The Newbeats,Logged In,Harper,M,5,Barrett,109.24363000000001,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,Bread And Butter,200,2018-11-15 17:02:07.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
,Logged In,Harper,M,6,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",GET,Settings,1540685364796,404,,200,2018-11-15 17:02:27.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Kings Of Leon,Logged In,Kate,F,43,Harrell,260.38812,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Dusty,200,2018-11-15 17:02:30.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Los Lobos,Logged In,Avery,F,110,Watkins,174.18403999999998,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,La Bamba,200,2018-11-15 17:03:38.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
Drake / Kanye West / Lil Wayne / Eminem,Logged In,Harper,M,7,Barrett,357.66812000000004,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,Forever,200,2018-11-15 17:03:56.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Ginuwine,Logged In,Chloe,F,10,Cuevas,244.27057000000002,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796,621,I'm In Love,200,2018-11-15 17:04:24.796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Descendents,Logged In,Avery,F,111,Watkins,89.23383000000001,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,NextSong,1540871783796,324,I'm Not A Loser,200,2018-11-15 17:06:32.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
,Logged In,Avery,F,112,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",PUT,Logout,1540871783796,324,,307,2018-11-15 17:06:33.796,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,30
,Logged Out,,,113,,,paid,,GET,Home,0,324,,200,2018-11-15 17:06:44.796,,0
Jennifer Love Hewitt,Logged In,Kate,F,44,Harrell,222.17098,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,BareNaked,200,2018-11-15 17:06:50.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
The Cinematic Orchestra,Logged In,Chloe,F,11,Cuevas,613.74649,paid,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1540940782796,621,Burn Out,200,2018-11-15 17:08:28.796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
,Logged In,Chloe,F,12,Cuevas,,paid,"San Francisco-Oakland-Hayward, CA",PUT,Logout,1540940782796,621,,307,2018-11-15 17:08:29.796,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
La Fuga,Logged In,Harper,M,8,Barrett,217.70404,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,Baja por diversion (directo 05),200,2018-11-15 17:09:53.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Killswitch Engage,Logged In,Kate,F,45,Harrell,259.89179,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Hope Is... (Album Version),200,2018-11-15 17:10:32.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Kid Cudi Vs Crookers,Logged In,Harper,M,9,Barrett,162.97751,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,Day 'N' Nite,200,2018-11-15 17:13:30.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
,Logged Out,,,13,,,paid,,GET,Home,0,621,,200,2018-11-15 17:14:18.796,,0
Beirut,Logged In,Kate,F,46,Harrell,213.68117999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,La Llorona,200,2018-11-15 17:14:51.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Fall Out Boy,Logged In,Harper,M,10,Barrett,181.36771000000002,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,Dance_ Dance,200,2018-11-15 17:16:12.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Christina Aguilera / Lil' Kim / Mya / Pink,Logged In,Kate,F,47,Harrell,264.93342,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Lady Marmalade,200,2018-11-15 17:18:24.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Harold Budd,Logged In,Harper,M,11,Barrett,392.85506000000004,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,Algebra Of Darkness (Album Version),200,2018-11-15 17:19:13.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Eric Burdon & War,Logged In,Kate,F,48,Harrell,281.93914,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Jimbo (Album Version),200,2018-11-15 17:22:48.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Cass McCombs,Logged In,Harper,M,12,Barrett,234.13506,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,Deseret,200,2018-11-15 17:25:45.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
The Black Keys,Logged In,Kate,F,49,Harrell,139.51955,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,I'll Be Your Man,200,2018-11-15 17:27:29.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Leona Naess,Logged In,Harper,M,13,Barrett,223.03302000000002,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,Christmas,200,2018-11-15 17:29:39.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Alliance Ethnik,Logged In,Kate,F,50,Harrell,252.21178999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,ReprÃÂ©sente,200,2018-11-15 17:29:48.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
,Logged In,Kate,F,51,Harrell,,paid,"Lansing-East Lansing, MI",PUT,Logout,1540472624796,605,,307,2018-11-15 17:29:49.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
,Logged Out,,,52,,,paid,,GET,Home,0,605,,200,2018-11-15 17:31:12.796,,0
,Logged Out,,,53,,,paid,,PUT,Login,0,605,,307,2018-11-15 17:31:13.796,,0
,Logged In,Kate,F,54,Harrell,,paid,"Lansing-East Lansing, MI",GET,Home,1540472624796,605,,200,2018-11-15 17:32:07.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Nando Reis,Logged In,Harper,M,14,Barrett,254.6673,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,"A Letra ""A",200,2018-11-15 17:33:22.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Kris Allen,Logged In,Kate,F,55,Harrell,212.50567,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Live Like We're Dying,200,2018-11-15 17:34:00.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Muse,Logged In,Kate,F,56,Harrell,224.44362999999998,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Muscle Museum (Soulwax Remix),200,2018-11-15 17:37:32.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Goldfrapp,Logged In,Harper,M,15,Barrett,228.0224,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,Lovely Head,200,2018-11-15 17:37:36.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
Slash,Logged In,Kate,F,57,Harrell,189.23057,paid,"Lansing-East Lansing, MI",PUT,NextSong,1540472624796,605,Doctor Alibi (featuring Lemmy Kilmister),200,2018-11-15 17:41:16.796,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
D.R.I.,Logged In,Harper,M,16,Barrett,66.61179,paid,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1540685364796,404,Stupid_ Stupid War (Dealing With It),200,2018-11-15 17:41:24.796,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",42
